trip_id,stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint,ticketing_type
JAK.33-R03,51,B00976P,06:18:59,06:19:09,Pulo Gadung,0,0,,,,,0
JAK.33-R03,52,B00977P,06:19:45,06:19:55,Pulo Gadung,0,0,,,,,0
JAK.33-R03,53,B00978P,06:21:30,06:21:40,Pulo Gadung,0,0,,,,,0
JAK.33-R03,54,B03966P,06:22:14,06:22:24,Pulo Gadung,0,0,,,,,0
JAK.33-R03,55,B02737P,06:22:54,06:23:04,Pulo Gadung,0,0,,,,,0
JAK.33-R03,56,B00980P,06:23:51,06:24:01,Pulo Gadung,0,0,,,,,0
JAK.33-R03,57,B00979P,06:25:19,06:25:29,Pulo Gadung,0,0,,,,,0
JAK.33-R03,58,B02739P,06:26:45,06:26:55,Pulo Gadung,0,0,,,,,0
JAK.33-R03,59,B00982P,06:27:26,06:27:36,Pulo Gadung,0,0,,,,,0
JAK.33-R03,60,B01759P,06:28:20,06:28:30,Pulo Gadung,0,0,,,,,0
JAK.33-R03,61,B00983P,06:29:24,06:29:34,Pulo Gadung,0,0,,,,,0
JAK.33-R03,62,B03494P,06:31:23,06:31:33,Pulo Gadung,0,0,,,,,0
JAK.33-R03,63,B05094P,06:36:17,06:36:27,Pulo Gadung,0,0,,,,,0
JAK.33-R03,64,B02543P,06:37:17,06:37:27,Pulo Gadung,0,0,,,,,0
JAK.33-R03,65,B02544P,06:37:52,06:38:02,Pulo Gadung,0,0,,,,,0
JAK.33-R03,66,B00649P,06:40:05,06:40:15,Pulo Gadung,0,0,,,,,0
JAK.33-R03,67,B04422P,06:40:39,06:40:49,Pulo Gadung,0,0,,,,,0
JAK.33-R03,68,B03922P,06:41:55,06:42:05,Pulo Gadung,0,0,,,,,0
JAK.33-R03,69,B04125P,06:43:41,06:43:51,Pulo Gadung,0,0,,,,,0
JAK.33-R03,70,B05471P,06:47:19,06:47:29,Pulo Gadung,0,0,,,,,0
JAK.33-R03,71,B05472P,06:48:43,06:48:53,Pulo Gadung,0,0,,,,,0
JAK.33-R03,72,B05475P,06:51:23,06:51:33,Pulo Gadung,0,0,,,,,0
JAK.33-R03,73,B05476P,06:52:12,06:52:22,Pulo Gadung,0,0,,,,,0
JAK.33-R03,74,B01901P,06:53:01,06:53:11,Pulo Gadung,0,0,,,,,0
JAK.33-R03,75,B00130P,06:55:19,06:55:29,Pulo Gadung,0,0,,,,,0
JAK.33-R03,76,B04287P,06:58:15,06:58:25,Pulo Gadung,0,0,,,,,0
JAK.33-R03,77,B02998P,07:01:13,07:01:23,Pulo Gadung,0,0,,,,,0
JAK.33-R04,0,B02998P,05:00:00,05:00:10,Kota,0,0,,,,0,0
JAK.33-R04,1,B05314P,05:01:21,05:01:31,Kota,0,0,,,,0,0
JAK.33-R04,2,B03152P,05:03:01,05:03:11,Kota,0,0,,,,0,0
JAK.33-R04,3,B01850P,05:03:54,05:04:04,Kota,0,0,,,,0,0
JAK.33-R04,4,B00131P,05:06:14,05:06:24,Kota,0,0,,,,0,0
JAK.33-R04,5,B03006P,05:07:14,05:07:24,Kota,0,0,,,,0,0
JAK.33-R04,6,B05474P,05:09:28,05:09:38,Kota,0,0,,,,0,0
JAK.33-R04,7,B01220P,05:11:22,05:11:32,Kota,0,0,,,,0,0
JAK.33-R04,8,B01218P,05:11:57,05:12:07,Kota,0,0,,,,0,0
JAK.33-R04,9,B05743P,05:14:40,05:14:50,Kota,0,0,,,,0,0
JAK.33-R04,10,B00887P,05:16:57,05:17:07,Kota,0,0,,,,0,0
JAK.33-R04,11,B02574P,05:18:48,05:18:58,Kota,0,0,,,,0,0
JAK.33-R04,12,B01924P,05:20:36,05:20:46,Kota,0,0,,,,0,0
JAK.33-R04,13,B05263P,05:21:43,05:21:53,Kota,0,0,,,,0,0
JAK.33-R04,14,B03161P,05:24:51,05:25:01,Kota,0,0,,,,0,0
JAK.33-R04,15,B01523P,05:27:33,05:27:43,Kota,0,0,,,,0,0
JAK.33-R04,16,B03004P,05:32:11,05:32:21,Kota,0,0,,,,0,0
JAK.33-R04,17,B04759P,05:32:35,05:32:45,Kota,0,0,,,,0,0
JAK.33-R04,18,B00984P,05:33:06,05:33:16,Kota,0,0,,,,0,0
JAK.33-R04,19,B02738P,05:34:07,05:34:17,Kota,0,0,,,,0,0
JAK.33-R04,20,B00716P,05:34:35,05:34:45,Kota,0,0,,,,0,0
JAK.33-R04,21,B04761P,05:35:39,05:35:49,Kota,0,0,,,,0,0
JAK.33-R04,22,B00981P,05:37:11,05:37:21,Kota,0,0,,,,0,0
JAK.33-R04,23,B03671P,05:38:43,05:38:53,Kota,0,0,,,,0,0
JAK.33-R04,24,B04760P,05:39:40,05:39:50,Kota,0,0,,,,0,0
JAK.33-R04,25,B02030P,05:40:10,05:40:20,Kota,0,0,,,,0,0
JAK.33-R04,26,B03471P,05:41:04,05:41:14,Kota,0,0,,,,0,0
JAK.33-R04,27,B00985P,05:42:39,05:42:49,Kota,0,0,,,,0,0
JAK.33-R04,28,B02719P,05:43:34,05:43:44,Kota,0,0,,,,0,0
JAK.33-R04,29,B05696P,05:44:21,05:44:31,Kota,0,0,,,,0,0
JAK.33-R04,30,B03083P,05:45:37,05:45:47,Kota,0,0,,,,0,0
JAK.33-R04,31,B00387P,05:47:20,05:47:30,Kota,0,0,,,,0,0
JAK.33-R04,32,B01073P,05:47:46,05:47:56,Kota,0,0,,,,0,0
JAK.33-R04,33,B01311P,05:49:38,05:49:48,Kota,0,0,,,,0,0
JAK.33-R04,34,B01191P,05:50:52,05:51:02,Kota,0,0,,,,0,0
JAK.33-R04,35,B03885P,05:51:39,05:51:49,Kota,0,0,,,,0,0
JAK.33-R04,36,B05849P,05:52:18,05:52:28,Kota,0,0,,,,0,0
JAK.33-R04,37,B04859P,05:52:41,05:52:51,Kota,0,0,,,,0,0
JAK.33-R04,38,B01188P,05:54:02,05:54:12,Kota,0,0,,,,0,0
JAK.33-R04,39,B03729P,05:55:02,05:55:12,Kota,0,0,,,,0,0
JAK.33-R04,40,B02244P,05:55:55,05:56:05,Kota,0,0,,,,0,0
JAK.33-R04,41,B00861P,06:00:23,06:00:33,Kota,0,0,,,,0,0
JAK.33-R04,42,B02437P,06:03:27,06:03:37,Kota,0,0,,,,0,0
JAK.33-R04,43,B00635P,06:05:21,06:05:31,Kota,0,0,,,,0,0
JAK.33-R04,44,B03024P,06:07:01,06:07:11,Kota,0,0,,,,0,0
JAK.33-R04,45,B00860P,06:07:40,06:07:50,Kota,0,0,,,,0,0
JAK.33-R04,46,B05407P,06:09:38,06:09:48,Kota,0,0,,,,0,0
JAK.33-R04,47,B03731P,06:10:44,06:10:54,Kota,0,0,,,,0,0
JAK.33-R04,48,B03622P,06:11:46,06:11:56,Kota,0,0,,,,0,0
JAK.33-R04,49,B01754P,06:12:35,06:12:45,Kota,0,0,,,,0,0
JAK.33-R04,50,B01755P,06:14:22,06:14:32,Kota,0,0,,,,0,0
JAK.33-R04,51,B02838P,06:15:24,06:15:34,Kota,0,0,,,,0,0
JAK.33-R04,52,B03264P,06:16:23,06:16:33,Kota,0,0,,,,0,0
JAK.33-R04,53,B01737P,06:17:50,06:18:00,Kota,0,0,,,,0,0
JAK.33-R04,54,B00721P,06:20:40,06:20:50,Kota,0,0,,,,0,0
JAK.33-R04,55,B02213P,06:22:18,06:22:28,Kota,0,0,,,,0,0
JAK.33-R04,56,B00763P,06:23:13,06:23:23,Kota,0,0,,,,0,0
JAK.33-R04,57,B02212P,06:24:00,06:24:10,Kota,0,0,,,,0,0
JAK.33-R04,58,B02211P,06:25:08,06:25:18,Kota,0,0,,,,0,0
JAK.33-R04,59,B03245P,06:26:43,06:26:53,Kota,0,0,,,,0,0
JAK.33-R04,60,B05888P,06:27:28,06:27:38,Kota,0,0,,,,0,0
JAK.33-R04,61,B00428P,06:28:16,06:28:26,Kota,0,0,,,,0,0
JAK.33-R04,62,B01354P,06:29:40,06:29:50,Kota,0,0,,,,0,0
JAK.33-R04,63,B02564P,06:30:29,06:30:39,Kota,0,0,,,,0,0
JAK.33-R04,64,B04649P,06:31:28,06:31:38,Kota,0,0,,,,0,0
JAK.33-R04,65,B01675P,06:35:19,06:35:29,Kota,0,0,,,,0,0
JAK.33-R04,66,B02091P,06:36:37,06:36:47,Kota,0,0,,,,0,0
JAK.33-R04,67,B04951P,06:37:49,06:37:59,Kota,0,0,,,,0,0
JAK.33-R04,68,B01751P,06:40:37,06:40:47,Kota,0,0,,,,0,0
JAK.34-L02,0,B05711P,05:00:00,05:00:10,Rawamangun,0,0,,,,0,0
JAK.34-L02,1,B03803P,05:01:16,05:01:26,Rawamangun,0,0,,,,0,0
JAK.34-L02,2,B05195P,05:02:13,05:02:23,Rawamangun,0,0,,,,0,0
JAK.34-L02,3,B05020P,05:05:19,05:05:29,Rawamangun,0,0,,,,0,0
JAK.34-L02,4,B03144P,05:07:38,05:07:48,Rawamangun,0,0,,,,0,0
JAK.34-L02,5,B00801P,05:08:36,05:08:46,Rawamangun,0,0,,,,0,0
JAK.34-L02,6,B00142P,05:09:26,05:09:36,Rawamangun,0,0,,,,0,0
JAK.34-L02,7,B04043P,05:11:07,05:11:17,Rawamangun,0,0,,,,0,0
JAK.34-L02,8,B03509P,05:14:58,05:15:08,Rawamangun,0,0,,,,0,0
JAK.34-L02,9,B04594P,05:22:41,05:22:51,Rawamangun,0,0,,,,0,0
JAK.34-L02,10,B01739P,05:24:13,05:24:23,Rawamangun,0,0,,,,0,0
JAK.34-L02,11,B04129P,05:25:38,05:25:48,Rawamangun,0,0,,,,0,0
JAK.34-L02,12,B05148P,05:26:14,05:26:24,Rawamangun,0,0,,,,0,0
JAK.34-L02,13,B05146P,05:26:43,05:26:53,Rawamangun,0,0,,,,0,0
JAK.34-L02,14,B04336P,05:27:51,05:28:01,Rawamangun,0,0,,,,0,0
JAK.34-L02,15,B00956P,05:28:50,05:29:00,Rawamangun,0,0,,,,0,0
JAK.34-L02,16,B04520P,05:29:56,05:30:06,Rawamangun,0,0,,,,0,0
JAK.34-L02,17,B04655P,05:31:15,05:31:25,Rawamangun,0,0,,,,0,0
JAK.34-L02,18,B01746P,05:33:23,05:33:33,Rawamangun,0,0,,,,0,0
JAK.34-L02,19,B02522P,05:34:26,05:34:36,Rawamangun,0,0,,,,0,0
JAK.34-L02,20,B04003P,05:35:07,05:35:17,Rawamangun,0,0,,,,0,0
JAK.34-L02,21,B04123P,05:36:16,05:36:26,Rawamangun,0,0,,,,0,0
JAK.34-L02,22,B00950P,05:38:22,05:38:32,Rawamangun,0,0,,,,0,0
JAK.34-L02,23,B02592P,05:39:37,05:39:47,Rawamangun,0,0,,,,0,0
JAK.34-L02,24,B00362P,05:41:23,05:41:33,Rawamangun,0,0,,,,0,0
JAK.34-L02,25,B04157P,05:44:39,05:44:49,Rawamangun,0,0,,,,0,0
JAK.34-L02,26,B05671P,05:46:42,05:46:52,Rawamangun,0,0,,,,0,0
JAK.34-L02,27,B00866P,05:47:34,05:47:44,Rawamangun,0,0,,,,0,0
JAK.34-L02,28,B02942P,05:48:46,05:48:56,Rawamangun,0,0,,,,0,0
JAK.34-L02,29,B05798P,05:49:27,05:49:37,Rawamangun,0,0,,,,0,0
JAK.34-L02,30,B03028P,05:51:10,05:51:20,Rawamangun,0,0,,,,0,0
JAK.34-L02,31,B04005P,05:52:20,05:52:30,Rawamangun,0,0,,,,0,0
JAK.34-L02,32,B01593P,05:55:18,05:55:28,Rawamangun,0,0,,,,0,0
JAK.34-L02,33,B01011P,05:56:55,05:57:05,Rawamangun,0,0,,,,0,0
JAK.34-L02,34,B01990P,05:58:28,05:58:38,Rawamangun,0,0,,,,0,0
JAK.34-L02,35,B01568P,05:59:27,05:59:37,Rawamangun,0,0,,,,0,0
JAK.34-L02,36,B05049P,06:01:13,06:01:23,Rawamangun,0,0,,,,0,0
JAK.34-L02,37,B03064P,06:02:57,06:03:07,Rawamangun,0,0,,,,0,0
JAK.34-L02,38,B05776P,06:04:01,06:04:11,Rawamangun,0,0,,,,0,0
JAK.34-L02,39,B05478P,06:06:44,06:06:54,Rawamangun,0,0,,,,0,0
JAK.34-L02,40,B05477P,06:08:02,06:08:12,Rawamangun,0,0,,,,0,0
JAK.34-L02,41,B04706P,06:09:36,06:09:46,Rawamangun,0,0,,,,0,0
JAK.34-L02,42,B05723P,06:11:56,06:12:06,Rawamangun,0,0,,,,0,0
JAK.34-L02,43,B00647P,06:13:18,06:13:28,Klender,,,,,,0,0
JAK.34-L02,44,B00923P,06:14:03,06:14:13,Klender,,,,,,0,0
JAK.34-L02,45,B00924P,06:15:26,06:15:36,Klender,,,,,,0,0
JAK.34-L02,46,B04700P,06:17:02,06:17:12,Klender,,,,,,0,0
JAK.34-L02,47,B03372P,06:18:39,06:18:49,Klender,,,,,,0,0
JAK.34-L02,48,B02172P,06:20:30,06:20:40,Klender,,,,,,0,0
JAK.34-L02,49,B04247P,06:22:06,06:22:16,Klender,,,,,,0,0
JAK.34-L02,50,B01730P,06:22:58,06:23:08,Klender,,,,,,0,0
JAK.34-L02,51,B02941P,06:24:50,06:25:00,Klender,,,,,,0,0
JAK.34-L02,52,B01620P,06:26:45,06:26:55,Klender,,,,,,0,0
JAK.34-L02,53,B02633P,06:28:27,06:28:37,Klender,,,,,,0,0
JAK.34-L02,54,B00361P,06:31:02,06:31:12,Klender,,,,,,0,0
JAK.34-L02,55,B05402P,06:34:26,06:34:36,Klender,,,,,,0,0
JAK.34-L02,56,B04134P,06:35:34,06:35:44,Klender,,,,,,0,0
JAK.34-L02,57,B00952P,06:36:55,06:37:05,Klender,,,,,,0,0
JAK.34-L02,58,B02573P,06:38:55,06:39:05,Klender,,,,,,0,0
JAK.34-L02,59,B02169P,06:40:07,06:40:17,Klender,,,,,,0,0
JAK.34-L02,60,B05422P,06:41:21,06:41:31,Klender,,,,,,0,0
JAK.34-L02,61,B01771P,06:41:51,06:42:01,Klender,,,,,,0,0
JAK.34-L02,62,B01674P,06:42:36,06:42:46,Klender,,,,,,0,0
JAK.34-L02,63,B01849P,06:43:08,06:43:18,Klender,,,,,,0,0
JAK.34-L02,64,B05578P,06:45:10,06:45:20,Klender,,,,,,0,0
JAK.34-L02,65,B02530P,06:46:02,06:46:12,Klender,,,,,,0,0
JAK.34-L02,66,B04855P,06:46:43,06:46:53,Klender,,,,,,0,0
JAK.34-L02,67,B03362P,06:47:45,06:47:55,Klender,,,,,,0,0
JAK.34-L02,68,B05147P,06:48:50,06:49:00,Klender,,,,,,0,0
JAK.34-L02,69,B02585P,06:49:45,06:49:55,Klender,,,,,,0,0
JAK.34-L02,70,B01738P,06:51:01,06:51:11,Klender,,,,,,0,0
JAK.34-L02,71,B05915P,06:52:37,06:52:47,Klender,,,,,,0,0
JAK.34-L02,72,B00421P,07:00:34,07:00:44,Klender,,,,,,0,0
JAK.34-L02,73,B02273P,07:04:15,07:04:25,Klender,,,,,,0,0
JAK.34-L02,74,B05004P,07:05:25,07:05:35,Klender,,,,,,0,0
JAK.34-L02,75,B03623P,07:06:41,07:06:51,Klender,,,,,,0,0
JAK.34-L02,76,B01427P,07:08:56,07:09:06,Klender,,,,,,0,0
JAK.34-L02,77,B01426P,07:10:02,07:10:12,Klender,,,,,,0,0
JAK.34-L02,78,B01423P,07:13:55,07:14:05,Klender,,,,,,0,0
JAK.34-L02,79,B05711P,07:15:35,07:15:45,Klender,,,,,,0,0
JAK.34-R03,0,B05711P,05:00:00,05:00:10,Rawamangun,0,0,,,,0,0
JAK.34-R03,1,B03803P,05:01:15,05:01:25,Rawamangun,0,0,,,,0,0
JAK.34-R03,2,B05195P,05:02:12,05:02:22,Rawamangun,0,0,,,,0,0
JAK.34-R03,3,B05020P,05:05:17,05:05:27,Rawamangun,0,0,,,,0,0
JAK.34-R03,4,B03144P,05:07:36,05:07:46,Rawamangun,0,0,,,,0,0
JAK.34-R03,5,B00801P,05:08:34,05:08:44,Rawamangun,0,0,,,,0,0
JAK.34-R03,6,B00142P,05:09:24,05:09:34,Rawamangun,0,0,,,,0,0
JAK.34-R03,7,B04043P,05:11:05,05:11:15,Rawamangun,0,0,,,,0,0
JAK.34-R03,8,B03509P,05:14:55,05:15:05,Rawamangun,0,0,,,,0,0
JAK.34-R03,9,B04594P,05:22:41,05:22:51,Rawamangun,0,0,,,,0,0
JAK.34-R03,10,B01739P,05:24:13,05:24:23,Rawamangun,0,0,,,,0,0
JAK.34-R03,11,B04129P,05:25:38,05:25:48,Rawamangun,0,0,,,,0,0
JAK.34-R03,12,B05148P,05:26:14,05:26:24,Rawamangun,0,0,,,,0,0
JAK.34-R03,13,B05146P,05:26:42,05:26:52,Rawamangun,0,0,,,,0,0
JAK.34-R03,14,B04336P,05:27:48,05:27:58,Rawamangun,0,0,,,,0,0
JAK.34-R03,15,B00956P,05:28:43,05:28:53,Rawamangun,0,0,,,,0,0
JAK.34-R03,16,B04520P,05:29:49,05:29:59,Rawamangun,0,0,,,,0,0
JAK.34-R03,17,B04655P,05:31:08,05:31:18,Rawamangun,0,0,,,,0,0
JAK.34-R03,18,B01746P,05:33:14,05:33:24,Rawamangun,0,0,,,,0,0
JAK.34-R03,19,B02522P,05:34:18,05:34:28,Rawamangun,0,0,,,,0,0
JAK.34-R03,20,B04003P,05:34:59,05:35:09,Rawamangun,0,0,,,,0,0
JAK.34-R03,21,B04123P,05:36:10,05:36:20,Rawamangun,0,0,,,,0,0
JAK.34-R03,22,B00950P,05:38:17,05:38:27,Rawamangun,0,0,,,,0,0
JAK.34-R03,23,B02592P,05:39:32,05:39:42,Rawamangun,0,0,,,,0,0
JAK.34-R03,24,B00362P,05:41:11,05:41:21,Rawamangun,0,0,,,,0,0
JAK.34-R03,25,B04157P,05:42:40,05:42:50,Rawamangun,0,0,,,,0,0
JAK.34-R03,26,B05671P,05:44:42,05:44:52,Rawamangun,0,0,,,,0,0
JAK.34-R03,27,B00866P,05:45:34,05:45:44,Rawamangun,0,0,,,,0,0
JAK.34-R03,28,B02942P,05:46:47,05:46:57,Rawamangun,0,0,,,,0,0
JAK.34-R03,29,B05798P,05:47:27,05:47:37,Rawamangun,0,0,,,,0,0
JAK.34-R03,30,B03028P,05:49:04,05:49:14,Rawamangun,0,0,,,,0,0
JAK.34-R03,31,B04005P,05:50:14,05:50:24,Rawamangun,0,0,,,,0,0
JAK.34-R03,32,B01593P,05:53:12,05:53:22,Rawamangun,0,0,,,,0,0
JAK.34-R03,33,B01011P,05:54:49,05:54:59,Rawamangun,0,0,,,,0,0
JAK.34-R03,34,B01990P,05:56:22,05:56:32,Rawamangun,0,0,,,,0,0
JAK.34-R03,35,B01568P,05:57:16,05:57:26,Rawamangun,0,0,,,,0,0
JAK.34-R03,36,B05049P,05:58:59,05:59:09,Rawamangun,0,0,,,,0,0
JAK.34-R03,37,B03064P,06:00:45,06:00:55,Rawamangun,0,0,,,,0,0
JAK.34-R03,38,B05776P,06:01:50,06:02:00,Rawamangun,0,0,,,,0,0
JAK.34-R03,39,B05478P,06:04:32,06:04:42,Rawamangun,0,0,,,,0,0
JAK.34-R03,40,B05477P,06:05:59,06:06:09,Rawamangun,0,0,,,,0,0
JAK.34-R03,41,B04706P,06:07:33,06:07:43,Rawamangun,0,0,,,,0,0
JAK.34-R03,42,B05723P,06:09:49,06:09:59,Rawamangun,0,0,,,,0,0
JAK.34-R04,0,B05723P,05:00:00,05:00:10,Klender,0,0,,,,0,0
JAK.34-R04,1,B00647P,05:01:21,05:01:31,Klender,0,0,,,,0,0
JAK.34-R04,2,B00923P,05:02:06,05:02:16,Klender,0,0,,,,0,0
JAK.34-R04,3,B00924P,05:03:22,05:03:32,Klender,0,0,,,,0,0
JAK.34-R04,4,B04700P,05:04:58,05:05:08,Klender,0,0,,,,0,0
JAK.34-R04,5,B03372P,05:06:35,05:06:45,Klender,0,0,,,,0,0
JAK.34-R04,6,B02172P,05:08:26,05:08:36,Klender,0,0,,,,0,0
JAK.34-R04,7,B04247P,05:10:02,05:10:12,Klender,0,0,,,,0,0
JAK.34-R04,8,B01730P,05:10:51,05:11:01,Klender,0,0,,,,0,0
JAK.34-R04,9,B02941P,05:12:43,05:12:53,Klender,0,0,,,,0,0
JAK.34-R04,10,B01620P,05:14:38,05:14:48,Klender,0,0,,,,0,0
JAK.34-R04,11,B02633P,05:16:20,05:16:30,Klender,0,0,,,,0,0
JAK.34-R04,12,B00361P,05:18:52,05:19:02,Klender,0,0,,,,0,0
JAK.34-R04,13,B05402P,05:22:17,05:22:27,Klender,0,0,,,,0,0
JAK.34-R04,14,B04134P,05:23:26,05:23:36,Klender,0,0,,,,0,0
JAK.34-R04,15,B00952P,05:24:46,05:24:56,Klender,0,0,,,,0,0
JAK.34-R04,16,B02573P,05:26:45,05:26:55,Klender,0,0,,,,0,0
JAK.34-R04,17,B02169P,05:27:57,05:28:07,Klender,0,0,,,,0,0
JAK.34-R04,18,B05422P,05:29:11,05:29:21,Klender,0,0,,,,0,0
JAK.34-R04,19,B01771P,05:29:41,05:29:51,Klender,0,0,,,,0,0
JAK.34-R04,20,B01674P,05:30:25,05:30:35,Klender,0,0,,,,0,0
JAK.34-R04,21,B01849P,05:30:57,05:31:07,Klender,0,0,,,,0,0
JAK.34-R04,22,B04397P,05:32:05,05:32:15,Klender,0,0,,,,0,0
JAK.34-R04,23,B05578P,05:33:07,05:33:17,Klender,0,0,,,,0,0
JAK.34-R04,24,B02530P,05:34:00,05:34:10,Klender,0,0,,,,0,0
JAK.34-R04,25,B04855P,05:34:40,05:34:50,Klender,0,0,,,,0,0
JAK.34-R04,26,B03362P,05:35:42,05:35:52,Klender,0,0,,,,0,0
JAK.34-R04,27,B05147P,05:36:46,05:36:56,Klender,0,0,,,,0,0
JAK.34-R04,28,B02585P,05:37:39,05:37:49,Klender,0,0,,,,0,0
JAK.34-R04,29,B01738P,05:38:54,05:39:04,Klender,0,0,,,,0,0
JAK.34-R04,30,B05915P,05:40:30,05:40:40,Klender,0,0,,,,0,0
JAK.34-R04,31,B00421P,05:48:25,05:48:35,Klender,0,0,,,,0,0
JAK.34-R04,32,B02273P,05:52:04,05:52:14,Klender,0,0,,,,0,0
JAK.34-R04,33,B05004P,05:53:14,05:53:24,Klender,0,0,,,,0,0
JAK.34-R04,34,B03623P,05:54:30,05:54:40,Klender,0,0,,,,0,0
JAK.34-R04,35,B04284P,05:55:27,05:55:37,Klender,0,0,,,,0,0
JAK.34-R04,36,B01427P,05:56:54,05:57:04,Klender,0,0,,,,0,0
JAK.34-R04,37,B01426P,05:58:00,05:58:10,Klender,0,0,,,,0,0
JAK.34-R04,38,B01425P,05:58:31,05:58:41,Klender,0,0,,,,0,0
JAK.34-R04,39,B01424P,05:59:25,05:59:35,Klender,0,0,,,,0,0
JAK.34-R04,40,B05019P,06:01:07,06:01:17,Klender,0,0,,,,0,0
JAK.34-R04,41,B01423P,06:02:18,06:02:28,Klender,0,0,,,,0,0
JAK.34-R04,42,B05711P,06:03:56,06:04:06,Klender,0,0,,,,0,0
JAK.35-L02,0,B06177P,05:00:00,05:00:10,Rawamangun,0,0,,,,0,0
JAK.35-L02,1,B03141P,05:04:26,05:04:36,Rawamangun,0,0,,,,0,0
JAK.35-L02,2,B02568P,05:05:31,05:05:41,Rawamangun,0,0,,,,0,0
JAK.35-L02,3,B02566P,05:06:09,05:06:19,Rawamangun,0,0,,,,0,0
JAK.35-L02,4,B01548P,05:07:03,05:07:13,Rawamangun,0,0,,,,0,0
JAK.35-L02,5,B02814P,05:09:14,05:09:24,Rawamangun,0,0,,,,0,0
JAK.35-L02,6,B06189P,05:11:10,05:11:20,Rawamangun,0,0,,,,0,0
JAK.35-L02,7,B06190P,05:12:38,05:12:48,Rawamangun,0,0,,,,0,0
JAK.35-L02,8,B01455P,05:15:02,05:15:12,Rawamangun,0,0,,,,0,0
JAK.35-L02,9,B02815P,05:16:09,05:16:19,Rawamangun,0,0,,,,0,0
JAK.35-L02,10,B02529P,05:18:40,05:18:50,Rawamangun,0,0,,,,0,0
JAK.35-L02,11,B02974P,05:19:47,05:19:57,Rawamangun,0,0,,,,0,0
JAK.35-L02,12,B05634P,05:25:08,05:25:18,Rawamangun,0,0,,,,0,0
JAK.35-L02,13,B04662P,05:29:16,05:29:26,Rawamangun,0,0,,,,0,0
JAK.35-L02,14,B03133P,05:36:38,05:36:48,Rawamangun,0,0,,,,0,0
JAK.35-L02,15,B02016P,05:37:35,05:37:45,Rawamangun,0,0,,,,0,0
JAK.35-L02,16,B02071P,05:39:22,05:39:32,Rawamangun,0,0,,,,0,0
JAK.35-L02,17,B01380P,05:41:17,05:41:27,Rawamangun,0,0,,,,0,0
JAK.35-L02,18,B03455P,05:48:46,05:48:56,Rawamangun,0,0,,,,0,0
JAK.35-L02,19,B00538P,05:50:15,05:50:25,Rawamangun,0,0,,,,0,0
JAK.35-L02,20,B01009P,05:51:22,05:51:32,Rawamangun,0,0,,,,0,0
JAK.35-L02,21,B03745P,05:53:47,05:53:57,Rawamangun,0,0,,,,0,0
JAK.35-L02,22,B04157P,05:55:23,05:55:33,Rawamangun,0,0,,,,0,0
JAK.35-L02,23,B05671P,05:57:26,05:57:36,Rawamangun,0,0,,,,0,0
JAK.35-L02,24,B00866P,05:58:18,05:58:28,Rawamangun,0,0,,,,0,0
JAK.35-L02,25,B02942P,05:59:31,05:59:41,Rawamangun,0,0,,,,0,0
JAK.35-L02,26,B05798P,06:00:11,06:00:21,Rawamangun,0,0,,,,0,0
JAK.35-L02,27,B03028P,06:01:48,06:01:58,Rawamangun,0,0,,,,0,0
JAK.35-L02,28,B04005P,06:02:58,06:03:08,Rawamangun,0,0,,,,0,0
JAK.35-L02,29,B01593P,06:05:56,06:06:06,Rawamangun,0,0,,,,0,0
JAK.35-L02,30,B01011P,06:07:33,06:07:43,Rawamangun,0,0,,,,0,0
JAK.35-L02,31,B01990P,06:09:06,06:09:16,Rawamangun,0,0,,,,0,0
JAK.35-L02,32,B03590P,06:12:01,06:12:11,Rawamangun,0,0,,,,0,0
JAK.35-L02,33,B00060P,06:12:56,06:13:06,Rawamangun,0,0,,,,0,0
JAK.35-L02,34,B04303P,06:13:42,06:13:52,Rawamangun,0,0,,,,0,0
JAK.35-L02,35,B04711P,06:15:03,06:15:13,Rawamangun,0,0,,,,0,0
JAK.35-L02,36,B05306P,06:16:18,06:16:28,Rawamangun,0,0,,,,0,0
JAK.35-L02,37,B05776P,06:17:08,06:17:18,Rawamangun,0,0,,,,0,0
JAK.35-L02,38,B05723P,06:18:50,06:19:00,Rawamangun,0,0,,,,0,0
JAK.35-L02,39,B05049P,06:20:35,06:20:45,Pangkalan Jati,,,,,,0,0
JAK.35-L02,40,B02741P,06:21:44,06:21:54,Pangkalan Jati,,,,,,0,0
JAK.35-L02,41,B03223P,06:23:11,06:23:21,Pangkalan Jati,,,,,,0,0
JAK.35-L02,42,B05742P,06:24:43,06:24:53,Pangkalan Jati,,,,,,0,0
JAK.35-L02,43,B00924P,06:28:05,06:28:15,Pangkalan Jati,,,,,,0,0
JAK.35-L02,44,B04700P,06:29:41,06:29:51,Pangkalan Jati,,,,,,0,0
JAK.35-L02,45,B03372P,06:31:18,06:31:28,Pangkalan Jati,,,,,,0,0
JAK.35-L02,46,B02172P,06:33:09,06:33:19,Pangkalan Jati,,,,,,0,0
JAK.35-L02,47,B04247P,06:34:45,06:34:55,Pangkalan Jati,,,,,,0,0
JAK.35-L02,48,B01730P,06:35:37,06:35:47,Pangkalan Jati,,,,,,0,0
JAK.35-L02,49,B02941P,06:37:29,06:37:39,Pangkalan Jati,,,,,,0,0
